chrome
838.5249279999999
838.791168
907.927552
910.8193279999999
916.344832
917.794816
917.87264
918.0037120000001
913.842176
913.842176
910.577664
910.585856
911.6180479999999
911.6262399999999
911.5648
911.68768
907.38688
908.5214719999999
908.632064
911.110144
911.183872
911.265792
911.38048
911.4951679999999
913.7684479999999
916.54144
916.627456
916.701184
918.2699520000001
918.351872
918.429696
910.774272
910.811136
910.9094399999999
918.294528
922.488832
922.5543680000001
925.32736
925.5034880000001
929.419264
928.473088
928.4812800000001
929.656832
927.5842560000001
927.141888
927.15008
927.162368
936.6077439999999
930.8446720000001
930.8446720000001
930.914304
930.914304
930.914304
933.896192
932.74112
933.187584
933.29408
933.371904
933.4415359999999
923.3244159999999
928.006144
928.079872
928.1536
927.2115200000001
927.289344
927.4327040000001
930.361344
932.37248
932.491264
932.532224
932.630528
932.7042560000001
932.7779840000001
931.96288
928.653312
929.431552
929.5052800000001
932.98688
933.0974719999999
933.163008
934.535168
934.658048
934.764544
934.813696
934.89152
936.833024
936.333312
938.061824
938.143744
938.27072
934.9324799999999
934.981632
937.721856
937.938944
939.442176
939.446272
939.536384
944.492544
945.733632
945.811456
945.8688000000001
946.8231679999999
936.845312
936.083456
935.436288
935.436288
935.436288
942.252032
942.256128
944.3368959999999
944.3368959999999
944.390144
943.517696
944.951296
947.707904
947.806208
948.20352
947.36384
947.4375679999999
944.103424
944.197632
944.267264
947.064832
947.142656
947.216384
947.3187839999999
947.826688
951.7506559999999
952.926208
954.0198399999999
954.093568
954.22464
954.290176
954.7202560000001
956.760064
956.837888
958.406656
958.492672
958.5950720000001
959.209472
952.471552
954.8226559999999
956.297216
956.366848
956.444672
956.575744
959.46752
959.5985919999999
960.397312
960.49152
960.55296
960.671744
960.770048
960.8478719999999
948.281344
946.782208
947.126272
950.562816
950.7389440000001
952.68864
952.782848
952.832
952.9098240000001
953.520128
957.05088
957.120512
957.853696
958.32064
959.0169599999999
959.586304
955.6459520000001
955.7278719999999
955.37152
955.92448
957.579264
957.7840640000001
960.3850239999999
959.4019840000001
959.676416
959.799296
959.909888
959.97952
960.065536
960.1392639999999
960.217088
961.1059200000001
961.2001280000001
957.878272
957.968384
958.0544
957.202432
958.513152
958.631936
958.722048
958.906368
958.992384
959.09888
961.712128
952.016896
952.0906239999999
952.1930239999999
952.307712
952.385536
952.5248
952.619008
953.274368
953.38496
953.524224
953.56928
952.6517759999999
952.77056
956.94848
960.3031040000001
962.359296
962.330624
963.948544
964.56704
967.8110720000001
966.815744
965.2019200000001
961.810432
960.835584
963.682304
963.772416
963.342336
967.0656
967.176192
966.79936
968.978432
969.101312
971.01824
971.5261439999999
971.624448
971.79648
971.845632
971.812864
971.890688
971.89888
971.9029760000001
969.105408
969.1095039999999
969.1136
969.117696
969.1381759999999
969.142272
965.7344
965.738496
965.738496
965.742592
962.613248
962.613248
962.699264
962.699264
962.699264
962.70336
962.70336
966.111232
966.115328
966.119424
966.12352
965.14048
965.218304
965.2920320000001
965.414912
965.492736
965.574656
965.681152
965.75488
965.8408959999999
965.931008
966.004736
966.115328
966.250496
965.3534719999999
965.431296
965.533696
965.648384
965.750784
965.828608
965.935104
966.877184
966.926336
973.266944
974.0124159999999
974.7619840000001
974.4179200000001
973.459456
973.459456
973.438976
973.443072
973.443072
973.426688
973.430784
973.43488
971.4688000000001
967.520256
967.5243519999999
967.532544
969.2037120000001
969.924608
970.244096
970.334208
970.264576
970.563584
974.626816
974.139392
974.168064
975.896576
976.24064
976.556032
976.150528
977.457152
977.637376
975.58528
975.58528
975.58528
975.5934719999999
975.5934719999999
975.601664
972.5870080000001
972.5870080000001
969.1791360000001
940.232704
937.14432
937.2139520000001
937.2958719999999
937.304064
937.324544
937.39008
937.398272
937.41056
937.422848
937.443328
937.4515200000001
936.620032
936.7347199999999
936.87808
937.0173440000001
937.095168
937.263104
937.340928
937.43104
937.5334399999999
937.619456
937.7013760000001
937.725952
937.725952
937.836544
937.914368
937.9962879999999
937.037824
937.177088
937.2672
937.406464
937.484288
940.560384
940.638208
940.875776
942.61248
942.620672
942.624768
946.036736
947.1385600000001
948.580352
949.399552
949.6207360000001
949.8951679999999
958.017536
958.19776
958.2141439999999
958.6933760000001
958.451712
954.404864
955.076608
955.416576
956.850176
957.243392
957.800448
957.960192
957.9110400000001
957.9110400000001
957.878272
957.923328
958.070784
958.4312319999999
958.906368
958.980096
961.298432
961.929216
962.80576
963.944448
971.292672
971.3049599999999
978.866176
978.9112319999999
